text,sent
rezi ne smejo vplivati na vlaganje v izobraževanje in zdravstvo so bili enotni poslanci,positive
velikih sprememb k zakonodaji ni bilo je pa parlament predlagal da morajo biti proračunske ocene ki jih bo za posamezne države izdelovala evropska komisija bolj celovite da se prepreči zmanjševanje investicij ki bi lahko spodbudile rast ko bo od držav zahtevano da naredijo znatne proračunske reze to še posebej ne sme vplivati na vlaganja v izobraževanje in zdravstvo tudi urnik zmanjševanja proračunskega primanjkljaja v primerih močne recesije mora biti po mnenju poslancev bolj prožen,positive
strožji nadzor tudi za trojko,neutral
uveljavlja se tudi boljši nadzor nad pristojnostmi komisije s strani držav članic in evropskega parlamenta da bi tako vzpostavili večjo odgovornost in verodostojnost delo trojke v zvezi z nadzorom nad izvajanjem reform v državah v finančnih težavah bo prav tako podvrženo strožjemu nadzoru kar naj bi izboljšalo preglednost in okrepilo demokratično odgovornost,positive
odobravanje iz vseh strani,positive
v vseh glavnih političnih skupinah v evropskem parlamentu so sprejeti dogovor pozdravili kot enega od korakov ki bodo omogočili hitrejše in odločnejše ukrepanje za preprečitev gospodarskih kriz v prihodnosti glasovanje v strasbourgu je pozdravil tudi predsednik evropske komisije jose manuel barroso,positive
poslanka mojca kleva kakuš meni da je sprejem zakonodaje pozitiven saj se evropa z njo na posledice krize odziva s spodbujanjem gospodarske rasti in ustvarjanjem novih delovnih mest ter skuša zagotoviti boljšo preglednost in demokratično odgovornost odločitev evropskih institucij varčevanje za vsako ceno namreč ne vodi nikamor poslanka pozdravlja tudi krepitev nadzora nad trojko,positive
nepravočasna razglasitev insolventnosti cerkvenega holdinga daje podlago za odškodninsko odgovornost je ugotovila družba bdp svetovanje,negative
upravi propadlega cerkvenega holdinga zvon dva v kateri sta bila ljubo peče in franc ješovnik se obeta odškodninski zahtevek upniški odbor družbe ki je v stečaju od lanskega januarja je namreč stečajni upraviteljici vidi gaberc podal soglasje k pripravi takšnega zahtevka,neutral
stečajna upraviteljica je predlog upniškemu odboru pripravila na podlagi ugotovitve poročila družbe bdo svetovanje iz sredine lanskega leta to je med drugim pri prevetritvi morebitnih elementov odškodninske odgovornosti uprave ugotovilo da obstaja možnost te odgovornosti zaradi nepravočasne razglasitve insolventnosti,neutral
družba insolventna uprava še poslovala,neutral
poleg tega obstaja možnost za odškodninsko odgovornost uprave na podlagi ugotovitev da je uprava domnevno ravnala v nasprotju z določbami zakona da ko družba postane insolventna poslovodstvo ali drugi organi družbe ne smejo opraviti nobenega dejanja zaradi katerega bi bili upniki ki so v razmerju do družbe v enakem položaju neenako obravnavani izhaja iz poročila,neutral
prodaja delnega lastniškega deleža pri nepremičninah v kopru,neutral
na seji upniškega odbora v katerem so največji upniki holdinga in sicer nlb gorenjska banka abanka nkbm gospodarstvo rast v stečaju banka celje in hypo alpe adria bank so konec februarja soglašali tudi s predlogom da se na javni dražbi proda solastniški delež zvona dva holdinga na nepremičninah v katastrski občini koper po izklicni ceni skoraj 1 8 milijona evrov neto,neutral
kot je razvidno iz današnje objave na ajpesu je upniški odbor soglašal še s predlogom prodaje delnic sklada adriatic fund po izklicni ceni pol milijona evrov ter s prodajo delnic ki so lasti dolžnika v številnih družbah med njimi v cinkarni celje cetis grafu elektru celje in elektru ljubljana,neutral
ciper je naš partner v območju evra zaradi česar je naša dolžnost skupaj poiskati rešitev pravi nemška kanclerka angela merkel,neutral
foto bloomberg,neutral
nemška kanclerka angela merkel je danes zatrdila da je dolžnost držav članic evroobmočja poiskati rešitev za ciper ki je v torek zavrnil načrt za prejetje finančne pomoči ki vključuje uvedbo davka na bančne vloge merklova je to obžalovala ponovila pa da bi bilo bolje ne obdavčiti vlog do 100000 evrov s tem se strinja tudi francija,neutral
ciper je naš partner v območju evra zaradi česar je naša dolžnost skupaj poiskati rešitev je novinarjem v berlinu dejala merklova kot je dodala obžaluje torkovo odločitev ciprskega parlamenta jo pa seveda spoštuje,neutral
sedaj je na potezi ciper,neutral
sedaj je treba počakati na predloge ki jih bo trojki posojilodajalcev  eu evropski centralni banki in mednarodnemu denarnemu skladu  predstavil ciper je dejala ob tem je spomnila na stališče evroskupine ki je ocenila da bi bilo bolje ne obdavčiti vlog v ciprskih bankah ki so nižje od 100 tisoč evrov,neutral
predlog dogovora ki so ga v torek zavrnili ciprski poslanci je namreč predvideval ničelno davčno stopnjo za vloge do 20000 evrov 6 75odstotno davčno stopnjo za vsote med 20000 in 100000 evrov ter 9 9odstotno stopnjo za vloge nad to vrednostjo,neutral
koliko so lani zaslužili vodilni v skupini pivovarna laško ki je lani končala s 33 milijoni evrov izgube,negative
šef pivovarne laško dušan zorko je lani zaslužil 265 tisoč evrov razkriva danes objavljeno letno poročilo skupine pivovarne laško po višini zaslužka mu na drugem mestu sledi bivši predsednik uprave dela jurij giacomelli ki je poleg nekaj več kot 90 tisoč evrov zaslužka prejel še 129 tisočakov odpravnine skupaj torej 221 tisoč evrov,negative
članica uprave mirjam hočevar je prejela 168 tisoč evrov član uprave gorazd lukman pa 166 tisoč evrov,neutral
zaslužki v skupini pl,neutral
skupina s 33 milijonov evrov izgube,negative
skupina laško je sicer lani ustvarila čisto izgubo v višini 32 9 milijona evrov če bi čisti poslovni izid prilagodili za vse enkratne poslovne dogodke bi skupina imela 12 3 milijona evrov dobička skupina je lani ustvarila 271 3 milijonov evrov čistih prihodkov od prodaje kar je za 2 5 odstotka več kot v preteklem letu,neutral
izguba na ravni matične družbe je lani znašala 18 5 milijona evrov izkazana izguba je za tri milijone evrov višja kot je pred letom dni čisti prihodki družbe so znašali 88 9 milijona evrov kar je šest odstotkov manj kot v letu 2011,negative
ljubljanska snaga bo s 1 aprilom spremenila in uskladila obračun ter uveljavila nove cene snaga je sicer lani ustvarila 2 3 milijona evrov izgube,negative
povprečni mesečni strošek na gospodinjstvo bo po 1 aprilu za 1 03 evra višji od sedanjega ljubljanska snaga bo s spremembo cen komunalnih storitev zagotovila stabilnost sistema za ravnanje z odpadki ki ga je morala v zadnjih letih zaradi vedno ostrejših zakonodajnih zahtev nadgraditi ter razširiti so sporočili iz družbe,negative
snaga in lpp z minusom,negative
svet ustanoviteljev javnih podjetij je danes potrdili predlagane cene obenem se je seznanil z nerevidiranimi poslovnimi rezultati javnega holdinga ljubljana in družb v skupini za leto 2012 javno podjetje vodovod kanalizacija je lani ustvarilo dva milijona evrov dobička energetika ljubljana je dosegla skoraj 2 5 milijona evrov dobička 288000 evrov dobička pa je ustvarila družba termoelektrarnatoplarna ljubljana tetol,neutral
negativni rezultat pa beležita javni podjetji snaga in ljubljanski potniški promet lpp snaga je lani ustvarila izgubo v višini 2 3 milijona evrov lpp pa v višini 2 7 milijona evrov,negative
javni holding pridelal slabega pol milijona dobička,neutral
javni holding ljubljana v okviru katerega delujejo energetika ljubljana vodovod kanalizacija lpp in snaga je imel tako lani dobiček v višini nekaj manj kot 500000 evrov na ravni skupine pa izgubo v višini treh milijonov evrov,neutral
še vedno je odprto vprašanje o obdavčitvi davčnih vlog po zadnjih predlogih naj bi z do 15odstotnim davkom obdavčili depozite nad 100 tisoč evrov,neutral
ciprski parlament je včeraj zvečer odobril prva dva od osmih ukrepov ki jih je predložila ciprska vlada da bi do ponedeljkovega roka zagotovila finančno pomoč eu poslanci so tako glasovali v prid vzpostavitvi posebnega investicijskega solidarnostnega sklada ki bi med drugim nacionaliziral sredstva iz pokojninske blagajne,neutral
poleg tega bi sklad izdal obveznice na račun prihodnjih dohodkov od prodaje naravnega plina ki se nahaja ob ciprski obali poslanci so glasovali tudi za nadzor kapitala s čimer bi preprečili beg denarja iz ciprskih bank ko se bodo te končno v torek odprle po več kot tednu dni parlament bo razpravo o preostalih ukrepih nadaljeval danes,neutral
podprli so tudi nadzor kapitala s čimer bi preprečili beg denarja iz ciprskih bank ko se bodo po desetih dneh končno odprle v torek,positive
ciprski vrh na pogovore v bruselj,neutral
ciprski predsednik nikos anastasiades in vodje strank bodo danes odpotovali v bruselj na pogovore z voditelji eu o ukrepih s katerimi si želi ciper do ponedeljka zagotoviti finančno pomoč na podlagi rezultatov pogovorov bo nato parlament danes zvečer ali v nedeljo dopoldne preučil davek na bančne vloge,neutral
pred parlamentom protesti,negative
pred ciprskim parlamentom pa so se med razpravo sicer zbrale množice ljudi predvsem zaposlenih v bankah ki jih skrbi propad njihovih delodajalcev okoli 30 mladih pokritih s kapucami je pred policijskimi barikadami zažgalo evropsko zastavo,negative
glavno vprašanje pa ostaja uvedba spornega davka na bančne vloge o katerem naj bi parlament predvidoma glasoval v soboto po najnovejših predlogih naj bi davek sicer plačali le imetniki bančnih vlog ki presegajo 100 tisoč evrov davek pa naj bi znašal tudi do 15 odstotkov poslanci so ta davek v malo drugačni obliki pred dnevi odločno zavrnili,neutral
o delitvi druge največje banke,neutral
poslanci pa naj bi še razpravljali o možnosti da druga največja ciprska banka laiki ne bo več odprla svojih vrat banko bi namreč razdelili v dva dela na zdravi del kamor bi prenesli vse zavarovane bančne vloge torej vloge do 100 tisoč evrov za katere velja državno jamstvo preostale vloge bi prenesli na tako imenovano slabo banko v tem primeru pa bi se varčevalci soočili z do 40odstotnim rezom,neutral
moodys nad bonitete bank,neutral
bonitetna hiša moodys je včeraj znižala bonitetne ocene treh največjih ciprskih bank  laika bank of cyprus ter hellenic bank kot razlog za znižanje je moodys navedel pričakovane izgube s katerimi se bodo morali soočiti komitenti pričakovane dodatne omejitve bančnega prometa po odprtju bank ter povečano negotovost glede njihove dokapitalizacije,negative
ljudje v nikoziji tudi danes množično dvigajo denar z bankomatov bankirji protestirajo pred predsedniško palačo,negative
pred parlamentom v nikoziji se je zbralo okoli dva tisoč protestnikov predvsem bančnikov iz vseh ciprskih bank vzklikajo gesla v podporo banke laiki in pozivajo k stavki med njimi je slišati da bi lahko začeli s stavko naslednji teden ko se odprejo banke to bi bil še udarec več za ciprsko gospodarstvo ki že teden dni stoji zaradi zaprtih bank,negative
dvigovanje denarja z bankomatov,neutral
prebivalci nikozije tudi danes množično dvigujejo denar na bankomatih okoli 16 ure smo opazovali šest ljudi zapored ki denarja niso uspeli dvigniti slabo uro za tem so bankomate očitno napolnili saj so bili dvigi spet možni v lokalih v centru mesta ne sprejemajo več plačil s kreditnimi karticami,neutral
emram ki je bil neuspešen pri dvigovanju denarja z bankomata je bil kratek ne vem kaj bom v denarnici nimam več denarja ,negative
jutri sestanek finančnih ministrov,neutral
finančni ministri območja evra se bodo na nujnih pogovorih o cipru sestali v nedeljo ob 18 uri je danes na twitterju potrdil šef evroskupine jeroen dijsselbloem,neutral
ciprski finančni minister michalis saris je pred tem po pogovorih s predstavniki trojke posojilodajalcev  eu evropske centralne banke in mednarodnega denarnega sklada  v nikoziji dejal da so dosegli pomemben napredek a morajo rešiti še nekaj vprašanj,neutral
predstavil jim je načrt za rešitev države pred bankrotom oziroma zagotovitev posojila v višini 10 milijard evrov trojka posojilodajalcev zahteva da nikozija v zameno zbere 5 8 milijarde evrov,neutral
stečajni upniki so pripravili osnutek zakona ki vključuje sankcije zoper javne uslužbence zaradi nedela,neutral
v združenju stečajnih upnikov so pripravili osnutek zakona ki bi uvedel kaznovanje javnih uslužbencev zaradi nedela predlog so poslali pravosodnemu ministrstvu in zdaj nestrpno čakajo zavrnilni odgovor,neutral
le s čim ga bodo tokrat argumentirali in poskusili ohranjati obstoječi sistem nazadovanja in vsesplošnega razsula v sloveniji se sprašujejo,negative
zakon bi omogočal kaznovanje funkcionarjev javnih uslužbencev oseb s posebnimi pooblastili in drugih državnih organov ki bi opustili dolžno ravnanje opravili delo nevestno malomarno ali nestrokovno oz če bi ravnali v nasprotju s predpisi nedelo bi ugotavljala posebna komisija izrečena kazen pa bi se lahko gibala od izreka opomina do omejitve pooblastil in premestitve na drugo delovno mesto pa vse do prepovedi opravljanja dela za čas od 6 mesecev do 10 let,neutral
